Starting ...
cuda
Model properties:  ['affinity', 'tpsas']
Preference properties:  ['affinity']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 265, 'properties': ['affinity', 'logps', 'qeds', 'sas', 'tpsas'], 'model_properties': ['affinity', 'tpsas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
Loading affinity-only preference data from: ../checkpoints/LCK_DOCKSTRING_FAST_ACTUAL_affinity_logps_qeds_sas_tpsas/PreferenceData_affinity.pkl
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'model_properties': ['affinity', 'tpsas'], 'preference_properties': ['affinity'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas_DPO_pref_affinity', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.99609375, 'Novelty': 1.0, 'Uniqueness': 0.996078431372549}
Training Epoch: 0 | iteration: 0/262 | Loss: 1.0216383934020996
Training Epoch: 5 | iteration: 2/262 | Loss: 0.6303324699401855
Training Epoch: 5 | iteration: 3/262 | Loss: 0.638998806476593
Training Epoch: 5 | iteration: 4/262 | Loss: 0.6512875556945801
Training Epoch: 5 | iteration: 5/262 | Loss: 0.6305917501449585
Training Epoch: 5 | iteration: 6/262 | Loss: 0.6366268992424011
Training Epoch: 5 | iteration: 7/262 | Loss: 0.6680600047111511
Training Epoch: 5 | iteration: 8/262 | Loss: 0.6488199234008789
Training Epoch: 5 | iteration: 9/262 | Loss: 0.7569231390953064
Training Epoch: 5 | iteration: 10/262 | Loss: 0.6634081602096558
Training Epoch: 5 | iteration: 11/262 | Loss: 0.6379193067550659
Training Epoch: 5 | iteration: 12/262 | Loss: 0.6753004789352417
Training Epoch: 5 | iteration: 13/262 | Loss: 0.6023234128952026
Training Epoch: 5 | iteration: 14/262 | Loss: 0.657481849193573
Training Epoch: 5 | iteration: 15/262 | Loss: 0.6679006218910217
Training Epoch: 5 | iteration: 16/262 | Loss: 0.6181211471557617
Training Epoch: 5 | iteration: 17/262 | Loss: 0.7159761190414429
Training Epoch: 5 | iteration: 18/262 | Loss: 0.6726062893867493
Training Epoch: 5 | iteration: 19/262 | Loss: 0.6546481847763062
Training Epoch: 5 | iteration: 20/262 | Loss: 0.7057872414588928
Training Epoch: 5 | iteration: 21/262 | Loss: 0.6738066673278809
Training Epoch: 5 | iteration: 22/262 | Loss: 0.7262111306190491
Training Epoch: 5 | iteration: 23/262 | Loss: 0.654644250869751
Training Epoch: 5 | iteration: 24/262 | Loss: 0.7101789712905884
Training Epoch: 5 | iteration: 25/262 | Loss: 0.6682961583137512
Training Epoch: 5 | iteration: 26/262 | Loss: 0.6178187727928162
Training Epoch: 5 | iteration: 27/262 | Loss: 0.7522010803222656
Training Epoch: 5 | iteration: 28/262 | Loss: 0.6671960353851318
Training Epoch: 5 | iteration: 29/262 | Loss: 0.6621826887130737
Training Epoch: 5 | iteration: 30/262 | Loss: 0.6423025131225586
Training Epoch: 5 | iteration: 31/262 | Loss: 0.6684311628341675
Training Epoch: 5 | iteration: 32/262 | Loss: 0.7469834685325623
Training Epoch: 5 | iteration: 33/262 | Loss: 0.6129260063171387
Training Epoch: 5 | iteration: 34/262 | Loss: 0.6187953948974609
Training Epoch: 5 | iteration: 35/262 | Loss: 0.6701346635818481
Training Epoch: 5 | iteration: 36/262 | Loss: 0.6425864696502686
Training Epoch: 5 | iteration: 37/262 | Loss: 0.6671415567398071
Training Epoch: 5 | iteration: 38/262 | Loss: 0.6828010678291321
Training Epoch: 5 | iteration: 39/262 | Loss: 0.7149465084075928
Training Epoch: 5 | iteration: 40/262 | Loss: 0.6660621762275696
Training Epoch: 5 | iteration: 41/262 | Loss: 0.7372411489486694
Training Epoch: 5 | iteration: 42/262 | Loss: 0.6919949054718018
Training Epoch: 5 | iteration: 43/262 | Loss: 0.6951154470443726
Training Epoch: 5 | iteration: 44/262 | Loss: 0.6912802457809448
Training Epoch: 5 | iteration: 45/262 | Loss: 0.712165355682373
Training Epoch: 5 | iteration: 46/262 | Loss: 0.697170615196228
Training Epoch: 5 | iteration: 47/262 | Loss: 0.7305759787559509
Training Epoch: 5 | iteration: 48/262 | Loss: 0.717062771320343
Training Epoch: 5 | iteration: 49/262 | Loss: 0.6669533252716064
Training Epoch: 5 | iteration: 50/262 | Loss: 0.688539981842041
Training Epoch: 5 | iteration: 51/262 | Loss: 0.6187620162963867
Training Epoch: 5 | iteration: 52/262 | Loss: 0.5926212072372437
Training Epoch: 5 | iteration: 53/262 | Loss: 0.7169563174247742
Training Epoch: 5 | iteration: 54/262 | Loss: 0.6463741064071655
Training Epoch: 5 | iteration: 55/262 | Loss: 0.6790651082992554
Training Epoch: 5 | iteration: 56/262 | Loss: 0.5894302725791931
Training Epoch: 5 | iteration: 57/262 | Loss: 0.7271268367767334
Training Epoch: 5 | iteration: 58/262 | Loss: 0.6845786571502686
Training Epoch: 5 | iteration: 59/262 | Loss: 0.7122052907943726
Training Epoch: 5 | iteration: 60/262 | Loss: 0.6979433298110962
Training Epoch: 5 | iteration: 61/262 | Loss: 0.7079317569732666
Training Epoch: 5 | iteration: 62/262 | Loss: 0.5879039168357849
Training Epoch: 5 | iteration: 63/262 | Loss: 0.6628109216690063
Training Epoch: 5 | iteration: 64/262 | Loss: 0.629940390586853
Training Epoch: 5 | iteration: 65/262 | Loss: 0.5947610139846802
Training Epoch: 5 | iteration: 66/262 | Loss: 0.6904253363609314
Training Epoch: 5 | iteration: 67/262 | Loss: 0.7003828287124634
Training Epoch: 5 | iteration: 68/262 | Loss: 0.6437076926231384
Training Epoch: 5 | iteration: 69/262 | Loss: 0.746870219707489
Training Epoch: 5 | iteration: 70/262 | Loss: 0.782286524772644
Training Epoch: 5 | iteration: 71/262 | Loss: 0.7351136207580566
Training Epoch: 5 | iteration: 72/262 | Loss: 0.674092710018158
Training Epoch: 5 | iteration: 73/262 | Loss: 0.7392110228538513
Training Epoch: 5 | iteration: 74/262 | Loss: 0.6986863017082214
Training Epoch: 5 | iteration: 75/262 | Loss: 0.6744595766067505
Training Epoch: 5 | iteration: 76/262 | Loss: 0.65718674659729
Training Epoch: 5 | iteration: 77/262 | Loss: 0.6382488012313843
Training Epoch: 5 | iteration: 78/262 | Loss: 0.7626568078994751
Training Epoch: 5 | iteration: 79/262 | Loss: 0.6690018177032471
Training Epoch: 5 | iteration: 80/262 | Loss: 0.7080302238464355
Training Epoch: 5 | iteration: 81/262 | Loss: 0.6825138330459595
Training Epoch: 5 | iteration: 82/262 | Loss: 0.5987102389335632
Training Epoch: 5 | iteration: 83/262 | Loss: 0.7242838144302368
Training Epoch: 5 | iteration: 84/262 | Loss: 0.7041988372802734
Training Epoch: 5 | iteration: 85/262 | Loss: 0.662203311920166
Training Epoch: 5 | iteration: 86/262 | Loss: 0.7300417423248291
Training Epoch: 5 | iteration: 87/262 | Loss: 0.6432748436927795
Training Epoch: 5 | iteration: 88/262 | Loss: 0.6626118421554565
Training Epoch: 5 | iteration: 89/262 | Loss: 0.7487239837646484
Training Epoch: 5 | iteration: 90/262 | Loss: 0.736280083656311
Training Epoch: 5 | iteration: 91/262 | Loss: 0.6898761987686157
Training Epoch: 5 | iteration: 92/262 | Loss: 0.6267764568328857
Training Epoch: 5 | iteration: 93/262 | Loss: 0.6462680697441101
Training Epoch: 5 | iteration: 94/262 | Loss: 0.715531587600708
Training Epoch: 5 | iteration: 95/262 | Loss: 0.6199989914894104
Training Epoch: 5 | iteration: 96/262 | Loss: 0.6058189868927002
Training Epoch: 5 | iteration: 97/262 | Loss: 0.7214691638946533
Training Epoch: 5 | iteration: 98/262 | Loss: 0.6691048741340637
Training Epoch: 5 | iteration: 99/262 | Loss: 0.7015910148620605
Training Epoch: 5 | iteration: 100/262 | Loss: 0.673633337020874
Training Epoch: 5 | iteration: 101/262 | Loss: 0.6538889408111572
Training Epoch: 5 | iteration: 102/262 | Loss: 0.6351320147514343
Training Epoch: 5 | iteration: 103/262 | Loss: 0.6746399402618408
Training Epoch: 5 | iteration: 104/262 | Loss: 0.7060115337371826
Training Epoch: 5 | iteration: 105/262 | Loss: 0.7173818349838257
Training Epoch: 5 | iteration: 106/262 | Loss: 0.6324239373207092
Training Epoch: 5 | iteration: 107/262 | Loss: 0.6743896007537842
Training Epoch: 5 | iteration: 108/262 | Loss: 0.7253897190093994
Training Epoch: 5 | iteration: 109/262 | Loss: 0.7114740610122681
Training Epoch: 5 | iteration: 110/262 | Loss: 0.6667197942733765
Training Epoch: 5 | iteration: 111/262 | Loss: 0.6140941381454468
Training Epoch: 5 | iteration: 112/262 | Loss: 0.6515964865684509
Training Epoch: 5 | iteration: 113/262 | Loss: 0.7758423686027527
Training Epoch: 5 | iteration: 114/262 | Loss: 0.662432074546814
Training Epoch: 5 | iteration: 115/262 | Loss: 0.7080903053283691
Training Epoch: 5 | iteration: 116/262 | Loss: 0.5682849287986755
Training Epoch: 5 | iteration: 117/262 | Loss: 0.6430927515029907
Training Epoch: 5 | iteration: 118/262 | Loss: 0.6595296263694763
Training Epoch: 5 | iteration: 119/262 | Loss: 0.7063751220703125
Training Epoch: 5 | iteration: 120/262 | Loss: 0.660403847694397
Training Epoch: 5 | iteration: 121/262 | Loss: 0.7061619758605957
Training Epoch: 5 | iteration: 122/262 | Loss: 0.6488168835639954
Training Epoch: 5 | iteration: 123/262 | Loss: 0.5738539695739746
Training Epoch: 5 | iteration: 124/262 | Loss: 0.6937142610549927
Training Epoch: 5 | iteration: 125/262 | Loss: 0.7091882228851318
Training Epoch: 5 | iteration: 126/262 | Loss: 0.6471751928329468
Training Epoch: 5 | iteration: 127/262 | Loss: 0.6437587738037109
Training Epoch: 5 | iteration: 128/262 | Loss: 0.7210876941680908
Training Epoch: 5 | iteration: 129/262 | Loss: 0.6342030763626099
Training Epoch: 5 | iteration: 130/262 | Loss: 0.7395858764648438
Training Epoch: 5 | iteration: 131/262 | Loss: 0.6794997453689575
Training Epoch: 5 | iteration: 132/262 | Loss: 0.6293999552726746
Training Epoch: 5 | iteration: 133/262 | Loss: 0.6460155844688416
Training Epoch: 5 | iteration: 134/262 | Loss: 0.6786807775497437
Training Epoch: 5 | iteration: 135/262 | Loss: 0.659966766834259
Training Epoch: 5 | iteration: 136/262 | Loss: 0.608579158782959
Training Epoch: 5 | iteration: 137/262 | Loss: 0.6991798877716064
Training Epoch: 5 | iteration: 138/262 | Loss: 0.6666625738143921
Training Epoch: 5 | iteration: 139/262 | Loss: 0.6078527569770813
Training Epoch: 5 | iteration: 140/262 | Loss: 0.7022672891616821
Training Epoch: 5 | iteration: 141/262 | Loss: 0.597756028175354
Training Epoch: 5 | iteration: 142/262 | Loss: 0.6749985218048096
Training Epoch: 5 | iteration: 143/262 | Loss: 0.7090996503829956
Training Epoch: 5 | iteration: 144/262 | Loss: 0.7302892208099365
Training Epoch: 5 | iteration: 145/262 | Loss: 0.6556906700134277
Training Epoch: 5 | iteration: 146/262 | Loss: 0.7400232553482056
Training Epoch: 5 | iteration: 147/262 | Loss: 0.6252007484436035
Training Epoch: 5 | iteration: 148/262 | Loss: 0.7441064715385437
Training Epoch: 5 | iteration: 149/262 | Loss: 0.7374387979507446
Training Epoch: 5 | iteration: 150/262 | Loss: 0.6360427141189575
Training Epoch: 5 | iteration: 151/262 | Loss: 0.6340761184692383
Training Epoch: 5 | iteration: 152/262 | Loss: 0.7047116756439209
Training Epoch: 5 | iteration: 153/262 | Loss: 0.6554005146026611
Training Epoch: 5 | iteration: 154/262 | Loss: 0.6185150742530823
Training Epoch: 5 | iteration: 155/262 | Loss: 0.7260501384735107
Training Epoch: 5 | iteration: 156/262 | Loss: 0.7151466608047485
Training Epoch: 5 | iteration: 157/262 | Loss: 0.6633558869361877
Training Epoch: 5 | iteration: 158/262 | Loss: 0.6708759665489197
Training Epoch: 5 | iteration: 159/262 | Loss: 0.6641760468482971
Training Epoch: 5 | iteration: 160/262 | Loss: 0.6974501609802246
Training Epoch: 5 | iteration: 161/262 | Loss: 0.6738777160644531
Training Epoch: 5 | iteration: 162/262 | Loss: 0.7031327486038208
Training Epoch: 5 | iteration: 163/262 | Loss: 0.6932998895645142
Training Epoch: 5 | iteration: 164/262 | Loss: 0.6052072048187256
Training Epoch: 5 | iteration: 165/262 | Loss: 0.6245195269584656
Training Epoch: 5 | iteration: 166/262 | Loss: 0.625095009803772
Training Epoch: 5 | iteration: 167/262 | Loss: 0.6062160730361938
Training Epoch: 5 | iteration: 168/262 | Loss: 0.7104150652885437
Training Epoch: 5 | iteration: 169/262 | Loss: 0.7038216590881348
Training Epoch: 5 | iteration: 170/262 | Loss: 0.7057311534881592
Training Epoch: 5 | iteration: 171/262 | Loss: 0.6498339176177979
Training Epoch: 5 | iteration: 172/262 | Loss: 0.647499144077301
Training Epoch: 5 | iteration: 173/262 | Loss: 0.6902309656143188
Training Epoch: 5 | iteration: 174/262 | Loss: 0.6935226917266846
Training Epoch: 5 | iteration: 175/262 | Loss: 0.7184483408927917
Training Epoch: 5 | iteration: 176/262 | Loss: 0.7066107392311096
Training Epoch: 5 | iteration: 177/262 | Loss: 0.7171578407287598
Training Epoch: 5 | iteration: 178/262 | Loss: 0.7009103298187256
Training Epoch: 5 | iteration: 179/262 | Loss: 0.6801577210426331
Training Epoch: 5 | iteration: 180/262 | Loss: 0.6780036687850952
Training Epoch: 5 | iteration: 181/262 | Loss: 0.7137173414230347
Training Epoch: 5 | iteration: 182/262 | Loss: 0.7722364664077759
Training Epoch: 5 | iteration: 183/262 | Loss: 0.7532938718795776
Training Epoch: 5 | iteration: 184/262 | Loss: 0.7434500455856323
Training Epoch: 5 | iteration: 185/262 | Loss: 0.787519097328186
Training Epoch: 5 | iteration: 186/262 | Loss: 0.6736037731170654
Training Epoch: 5 | iteration: 187/262 | Loss: 0.6222101449966431
Training Epoch: 5 | iteration: 188/262 | Loss: 0.6393640041351318
Training Epoch: 5 | iteration: 189/262 | Loss: 0.6355037689208984
Training Epoch: 5 | iteration: 190/262 | Loss: 0.6971726417541504
Training Epoch: 5 | iteration: 191/262 | Loss: 0.6740981340408325
Training Epoch: 5 | iteration: 192/262 | Loss: 0.7495741248130798
Training Epoch: 5 | iteration: 193/262 | Loss: 0.6815232038497925
Training Epoch: 5 | iteration: 194/262 | Loss: 0.685937762260437
Training Epoch: 5 | iteration: 195/262 | Loss: 0.7146188020706177
Training Epoch: 5 | iteration: 196/262 | Loss: 0.7491908669471741
Training Epoch: 5 | iteration: 197/262 | Loss: 0.690875768661499
Training Epoch: 5 | iteration: 198/262 | Loss: 0.7095154523849487
Training Epoch: 5 | iteration: 199/262 | Loss: 0.6323784589767456
Training Epoch: 5 | iteration: 200/262 | Loss: 0.6847063302993774
Training Epoch: 5 | iteration: 201/262 | Loss: 0.6575835943222046
Training Epoch: 5 | iteration: 202/262 | Loss: 0.676744818687439
Training Epoch: 5 | iteration: 203/262 | Loss: 0.6959675550460815
Training Epoch: 5 | iteration: 204/262 | Loss: 0.6879698038101196
Training Epoch: 5 | iteration: 205/262 | Loss: 0.6363081336021423
Training Epoch: 5 | iteration: 206/262 | Loss: 0.6920100450515747
Training Epoch: 5 | iteration: 207/262 | Loss: 0.7812420725822449
Training Epoch: 5 | iteration: 208/262 | Loss: 0.6157283782958984
Training Epoch: 5 | iteration: 209/262 | Loss: 0.6634750366210938
Training Epoch: 5 | iteration: 210/262 | Loss: 0.712835431098938
Training Epoch: 5 | iteration: 211/262 | Loss: 0.7058488130569458
Training Epoch: 5 | iteration: 212/262 | Loss: 0.7890294790267944
Training Epoch: 5 | iteration: 213/262 | Loss: 0.703243613243103
Training Epoch: 5 | iteration: 214/262 | Loss: 0.6809760332107544
Training Epoch: 5 | iteration: 215/262 | Loss: 0.6287343502044678
Training Epoch: 5 | iteration: 216/262 | Loss: 0.685776948928833
Training Epoch: 5 | iteration: 217/262 | Loss: 0.6529597043991089
Training Epoch: 5 | iteration: 218/262 | Loss: 0.7247994542121887
Training Epoch: 5 | iteration: 219/262 | Loss: 0.5961767435073853
Training Epoch: 5 | iteration: 220/262 | Loss: 0.7453895211219788
Training Epoch: 5 | iteration: 221/262 | Loss: 0.7351927757263184
Training Epoch: 5 | iteration: 222/262 | Loss: 0.7015358209609985
Training Epoch: 5 | iteration: 223/262 | Loss: 0.6729190349578857
Training Epoch: 5 | iteration: 224/262 | Loss: 0.6551429033279419
Training Epoch: 5 | iteration: 225/262 | Loss: 0.6908818483352661
Training Epoch: 5 | iteration: 226/262 | Loss: 0.6602342128753662
Training Epoch: 5 | iteration: 227/262 | Loss: 0.6518619060516357
Training Epoch: 5 | iteration: 228/262 | Loss: 0.6322101950645447
Training Epoch: 5 | iteration: 229/262 | Loss: 0.727361798286438
Training Epoch: 5 | iteration: 230/262 | Loss: 0.6557657718658447
Training Epoch: 5 | iteration: 231/262 | Loss: 0.6425508856773376
Training Epoch: 5 | iteration: 232/262 | Loss: 0.7522712349891663
Training Epoch: 5 | iteration: 233/262 | Loss: 0.6676605939865112
Training Epoch: 5 | iteration: 234/262 | Loss: 0.6538878679275513
Training Epoch: 5 | iteration: 235/262 | Loss: 0.7188177108764648
Training Epoch: 5 | iteration: 236/262 | Loss: 0.6706655025482178
Training Epoch: 5 | iteration: 237/262 | Loss: 0.7728894948959351
Training Epoch: 5 | iteration: 238/262 | Loss: 0.6647945642471313
Training Epoch: 5 | iteration: 239/262 | Loss: 0.7201030254364014
Training Epoch: 5 | iteration: 240/262 | Loss: 0.6788241863250732
Training Epoch: 5 | iteration: 241/262 | Loss: 0.7419352531433105
Training Epoch: 5 | iteration: 242/262 | Loss: 0.6262080669403076
Training Epoch: 5 | iteration: 243/262 | Loss: 0.7465718984603882
Training Epoch: 5 | iteration: 244/262 | Loss: 0.7244812250137329
Training Epoch: 5 | iteration: 245/262 | Loss: 0.6832600235939026
Training Epoch: 5 | iteration: 246/262 | Loss: 0.6579245328903198
Training Epoch: 5 | iteration: 247/262 | Loss: 0.6957103610038757
Training Epoch: 5 | iteration: 248/262 | Loss: 0.721167802810669
Training Epoch: 5 | iteration: 249/262 | Loss: 0.7011610865592957
Training Epoch: 5 | iteration: 250/262 | Loss: 0.7509292960166931
Training Epoch: 5 | iteration: 251/262 | Loss: 0.6799046397209167
Training Epoch: 5 | iteration: 252/262 | Loss: 0.6486274003982544
Training Epoch: 5 | iteration: 253/262 | Loss: 0.6668305993080139
Training Epoch: 5 | iteration: 254/262 | Loss: 0.6961761713027954
Training Epoch: 5 | iteration: 255/262 | Loss: 0.6830899715423584
Training Epoch: 5 | iteration: 256/262 | Loss: 0.6990359425544739
Training Epoch: 5 | iteration: 257/262 | Loss: 0.7082476615905762
Training Epoch: 5 | iteration: 258/262 | Loss: 0.7249937653541565
Training Epoch: 5 | iteration: 259/262 | Loss: 0.6369039416313171
Training Epoch: 5 | iteration: 260/262 | Loss: 0.6188346743583679
Training Epoch: 5 | iteration: 261/262 | Loss: 0.8635003566741943
Validating Epoch: 5 | iteration: 0/66 | Loss: 0.7910172939300537
Validating Epoch: 5 | iteration: 1/66 | Loss: 0.6573066711425781
Validating Epoch: 5 | iteration: 2/66 | Loss: 0.6610288023948669
Validating Epoch: 5 | iteration: 3/66 | Loss: 0.6385518908500671
Validating Epoch: 5 | iteration: 4/66 | Loss: 0.7094293236732483
Validating Epoch: 5 | iteration: 5/66 | Loss: 0.7752716541290283
Validating Epoch: 5 | iteration: 6/66 | Loss: 0.6942635774612427
Validating Epoch: 5 | iteration: 7/66 | Loss: 0.7760181427001953
Validating Epoch: 5 | iteration: 8/66 | Loss: 0.8077930808067322
Validating Epoch: 5 | iteration: 9/66 | Loss: 0.698693573474884
Validating Epoch: 5 | iteration: 10/66 | Loss: 0.6467220783233643
Validating Epoch: 5 | iteration: 11/66 | Loss: 0.7116302847862244
Validating Epoch: 5 | iteration: 12/66 | Loss: 0.736503541469574
Validating Epoch: 5 | iteration: 13/66 | Loss: 0.7142360210418701
Validating Epoch: 5 | iteration: 14/66 | Loss: 0.7283356785774231
Validating Epoch: 5 | iteration: 15/66 | Loss: 0.6809035539627075
Validating Epoch: 5 | iteration: 16/66 | Loss: 0.6667975187301636
Validating Epoch: 5 | iteration: 17/66 | Loss: 0.7628229856491089
Validating Epoch: 5 | iteration: 18/66 | Loss: 0.7135345935821533
Validating Epoch: 5 | iteration: 19/66 | Loss: 0.707413375377655
Validating Epoch: 5 | iteration: 20/66 | Loss: 0.7202086448669434
Validating Epoch: 5 | iteration: 21/66 | Loss: 0.7010213136672974
Validating Epoch: 5 | iteration: 22/66 | Loss: 0.7188352942466736
Validating Epoch: 5 | iteration: 23/66 | Loss: 0.6526798009872437
Validating Epoch: 5 | iteration: 24/66 | Loss: 0.6960611343383789
Validating Epoch: 5 | iteration: 25/66 | Loss: 0.6393814086914062
Validating Epoch: 5 | iteration: 26/66 | Loss: 0.668380618095398
Validating Epoch: 5 | iteration: 27/66 | Loss: 0.7375967502593994
Validating Epoch: 5 | iteration: 28/66 | Loss: 0.693879246711731
Validating Epoch: 5 | iteration: 29/66 | Loss: 0.755287766456604
Validating Epoch: 5 | iteration: 30/66 | Loss: 0.7213674783706665
Validating Epoch: 5 | iteration: 31/66 | Loss: 0.6330529451370239
Validating Epoch: 5 | iteration: 32/66 | Loss: 0.797744870185852
Validating Epoch: 5 | iteration: 33/66 | Loss: 0.7032699584960938
Validating Epoch: 5 | iteration: 34/66 | Loss: 0.6486013531684875
Validating Epoch: 5 | iteration: 35/66 | Loss: 0.7066109776496887
Validating Epoch: 5 | iteration: 36/66 | Loss: 0.6517515182495117
Validating Epoch: 5 | iteration: 37/66 | Loss: 0.6557987928390503
Validating Epoch: 5 | iteration: 38/66 | Loss: 0.6610654592514038
Validating Epoch: 5 | iteration: 39/66 | Loss: 0.702013373374939
Validating Epoch: 5 | iteration: 40/66 | Loss: 0.6829748153686523
Validating Epoch: 5 | iteration: 41/66 | Loss: 0.7531960010528564
Validating Epoch: 5 | iteration: 42/66 | Loss: 0.6347901821136475
Validating Epoch: 5 | iteration: 43/66 | Loss: 0.7624902725219727
Validating Epoch: 5 | iteration: 44/66 | Loss: 0.6643695831298828
Validating Epoch: 5 | iteration: 45/66 | Loss: 0.6546372175216675
Validating Epoch: 5 | iteration: 46/66 | Loss: 0.64842689037323
Validating Epoch: 5 | iteration: 47/66 | Loss: 0.7035751342773438
Validating Epoch: 5 | iteration: 48/66 | Loss: 0.6256083250045776
Validating Epoch: 5 | iteration: 49/66 | Loss: 0.7148206233978271
Validating Epoch: 5 | iteration: 50/66 | Loss: 0.7122464179992676
Validating Epoch: 5 | iteration: 51/66 | Loss: 0.709313154220581
Validating Epoch: 5 | iteration: 52/66 | Loss: 0.6410269141197205
Validating Epoch: 5 | iteration: 53/66 | Loss: 0.6673002243041992
Validating Epoch: 5 | iteration: 54/66 | Loss: 0.7029320001602173
Validating Epoch: 5 | iteration: 55/66 | Loss: 0.6200571656227112
Validating Epoch: 5 | iteration: 56/66 | Loss: 0.6609761714935303
Validating Epoch: 5 | iteration: 57/66 | Loss: 0.6987095475196838
Validating Epoch: 5 | iteration: 58/66 | Loss: 0.6878523826599121
Validating Epoch: 5 | iteration: 59/66 | Loss: 0.6601678729057312
Validating Epoch: 5 | iteration: 60/66 | Loss: 0.7042382955551147
Validating Epoch: 5 | iteration: 61/66 | Loss: 0.7370501756668091
Validating Epoch: 5 | iteration: 62/66 | Loss: 0.7608633041381836
Validating Epoch: 5 | iteration: 63/66 | Loss: 0.7023630142211914
Validating Epoch: 5 | iteration: 64/66 | Loss: 0.6677881479263306
Validating Epoch: 5 | iteration: 65/66 | Loss: 0.6983733773231506
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9833984375, 'Novelty': 1.0, 'Uniqueness': 0.9980139026812314}
Training Epoch: 6 | iteration: 0/262 | Loss: 0.5803840160369873
Training Epoch: 6 | iteration: 1/262 | Loss: 0.6921836733818054
Training Epoch: 6 | iteration: 2/262 | Loss: 0.6501674652099609
Training Epoch: 6 | iteration: 3/262 | Loss: 0.6725404262542725
Training Epoch: 6 | iteration: 4/262 | Loss: 0.6984363794326782
Training Epoch: 6 | iteration: 5/262 | Loss: 0.5962971448898315
Training Epoch: 6 | iteration: 6/262 | Loss: 0.6645746231079102
Training Epoch: 6 | iteration: 7/262 | Loss: 0.6790435314178467
Training Epoch: 6 | iteration: 8/262 | Loss: 0.682275652885437
Training Epoch: 6 | iteration: 9/262 | Loss: 0.6528148651123047
Training Epoch: 6 | iteration: 10/262 | Loss: 0.6300541162490845
Training Epoch: 6 | iteration: 11/262 | Loss: 0.6907259821891785
Training Epoch: 6 | iteration: 12/262 | Loss: 0.6891618967056274
Training Epoch: 6 | iteration: 13/262 | Loss: 0.6115151643753052
Training Epoch: 6 | iteration: 14/262 | Loss: 0.6398150324821472
Training Epoch: 6 | iteration: 15/262 | Loss: 0.638725221157074
Training Epoch: 6 | iteration: 16/262 | Loss: 0.5988357067108154
Training Epoch: 6 | iteration: 17/262 | Loss: 0.6378214359283447
Training Epoch: 6 | iteration: 18/262 | Loss: 0.5509494543075562
Training Epoch: 6 | iteration: 19/262 | Loss: 0.6462967395782471
Training Epoch: 6 | iteration: 20/262 | Loss: 0.7334628701210022
Training Epoch: 6 | iteration: 21/262 | Loss: 0.635645866394043
Training Epoch: 6 | iteration: 22/262 | Loss: 0.6542344093322754
Training Epoch: 6 | iteration: 23/262 | Loss: 0.6244088411331177
Training Epoch: 6 | iteration: 24/262 | Loss: 0.6322489976882935
Training Epoch: 6 | iteration: 25/262 | Loss: 0.6220701336860657
Training Epoch: 6 | iteration: 26/262 | Loss: 0.5777281522750854
Training Epoch: 6 | iteration: 27/262 | Loss: 0.6318736672401428
Training Epoch: 6 | iteration: 28/262 | Loss: 0.6722985506057739
Training Epoch: 6 | iteration: 29/262 | Loss: 0.6004915237426758
Training Epoch: 6 | iteration: 30/262 | Loss: 0.6455250978469849
Training Epoch: 6 | iteration: 31/262 | Loss: 0.7121548056602478
Training Epoch: 6 | iteration: 32/262 | Loss: 0.6133617758750916
Training Epoch: 6 | iteration: 33/262 | Loss: 0.7056562900543213
Training Epoch: 6 | iteration: 34/262 | Loss: 0.6620855331420898
Training Epoch: 6 | iteration: 35/262 | Loss: 0.6795012950897217
Training Epoch: 6 | iteration: 36/262 | Loss: 0.6241057515144348
Training Epoch: 6 | iteration: 37/262 | Loss: 0.6571567058563232
Training Epoch: 6 | iteration: 38/262 | Loss: 0.6218394041061401
Training Epoch: 6 | iteration: 39/262 | Loss: 0.6809212565422058
