Starting ...
cuda
Model properties:  ['affinity']
Preference properties:  ['affinity']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 265, 'properties': ['affinity', 'logps', 'qeds', 'sas', 'tpsas'], 'model_properties': ['affinity'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity
Loading affinity-only preference data from: ../checkpoints/LCK_DOCKSTRING_FAST_ACTUAL_affinity_logps_qeds_sas_tpsas/PreferenceData_affinity.pkl
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'model_properties': ['affinity'], 'preference_properties': ['affinity'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_DPO_pref_affinity', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9970703125, 'Novelty': 1.0, 'Uniqueness': 0.9853085210577864}
Training Epoch: 0 | iteration: 0/262 | Loss: 0.7237588763237
Validating Epoch: 4 | iteration: 45/66 | Loss: 0.6073534488677979
Validating Epoch: 4 | iteration: 46/66 | Loss: 0.6135793328285217
Validating Epoch: 4 | iteration: 47/66 | Loss: 0.6065731048583984
Validating Epoch: 4 | iteration: 48/66 | Loss: 0.5929698944091797
Validating Epoch: 4 | iteration: 49/66 | Loss: 0.5822954177856445
Validating Epoch: 4 | iteration: 50/66 | Loss: 0.579919695854187
Validating Epoch: 4 | iteration: 51/66 | Loss: 0.6009453535079956
Validating Epoch: 4 | iteration: 52/66 | Loss: 0.6066475510597229
Validating Epoch: 4 | iteration: 53/66 | Loss: 0.5408303737640381
Validating Epoch: 4 | iteration: 54/66 | Loss: 0.5906287431716919
Validating Epoch: 4 | iteration: 55/66 | Loss: 0.5795371532440186
Validating Epoch: 4 | iteration: 56/66 | Loss: 0.6034516096115112
Validating Epoch: 4 | iteration: 57/66 | Loss: 0.5841531753540039
Validating Epoch: 4 | iteration: 58/66 | Loss: 0.5887244939804077
Validating Epoch: 4 | iteration: 59/66 | Loss: 0.5795942544937134
Validating Epoch: 4 | iteration: 60/66 | Loss: 0.6096809506416321
Validating Epoch: 4 | iteration: 61/66 | Loss: 0.5799846649169922
Validating Epoch: 4 | iteration: 62/66 | Loss: 0.6034364700317383
Validating Epoch: 4 | iteration: 63/66 | Loss: 0.5952020883560181
Validating Epoch: 4 | iteration: 64/66 | Loss: 0.599337100982666
Validating Epoch: 4 | iteration: 65/66 | Loss: 0.5641946792602539
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9384765625, 'Novelty': 1.0, 'Uniqueness': 0.9614984391259105}
Training Epoch: 5 | iteration: 0/262 | Loss: 0.5703262090682983
Training Epoch: 5 | iteration: 1/262 | Loss: 0.6060558557510376
Training Epoch: 5 | iteration: 2/262 | Loss: 0.595228374004364
Training Epoch: 5 | iteration: 3/262 | Loss: 0.6084115505218506
Training Epoch: 5 | iteration: 4/262 | Loss: 0.6608461141586304
Training Epoch: 5 | iteration: 5/262 | Loss: 0.5730842351913452
Training Epoch: 5 | iteration: 6/262 | Loss: 0.5754150152206421
Training Epoch: 5 | iteration: 7/262 | Loss: 0.6230029463768005
Training Epoch: 5 | iteration: 8/262 | Loss: 0.6263504028320312
Training Epoch: 5 | iteration: 9/262 | Loss: 0.5934578776359558
Training Epoch: 5 | iteration: 10/262 | Loss: 0.5939343571662903
Training Epoch: 5 | iteration: 11/262 | Loss: 0.5861269235610962
Training Epoch: 5 | iteration: 12/262 | Loss: 0.5632337331771851
Training Epoch: 5 | iteration: 13/262 | Loss: 0.6034709811210632
Training Epoch: 5 | iteration: 14/262 | Loss: 0.6036405563354492
Training Epoch: 5 | iteration: 15/262 | Loss: 0.6173264384269714
Training Epoch: 5 | iteration: 16/262 | Loss: 0.6219287514686584
Training Epoch: 5 | iteration: 17/262 | Loss: 0.5936593413352966
Training Epoch: 5 | iteration: 18/262 | Loss: 0.6007727980613708
Training Epoch: 5 | iteration: 19/262 | Loss: 0.5999187231063843
Training Epoch: 5 | iteration: 20/262 | Loss: 0.6034505367279053
Training Epoch: 5 | iteration: 21/262 | Loss: 0.562578022480011
Training Epoch: 5 | iteration: 22/262 | Loss: 0.5505519509315491
Training Epoch: 5 | iteration: 23/262 | Loss: 0.6254864931106567
Training Epoch: 5 | iteration: 24/262 | Loss: 0.570139467716217
Training Epoch: 5 | iteration: 25/262 | Loss: 0.5968906879425049
Training Epoch: 5 | iteration: 26/262 | Loss: 0.6617641448974609
Training Epoch: 5 | iteration: 27/262 | Loss: 0.6371741890907288
Training Epoch: 5 | iteration: 28/262 | Loss: 0.6198007464408875
Training Epoch: 5 | iteration: 29/262 | Loss: 0.5940043926239014
Training Epoch: 5 | iteration: 30/262 | Loss: 0.601240873336792
Training Epoch: 5 | iteration: 31/262 | Loss: 0.5647726655006409
Training Epoch: 5 | iteration: 32/262 | Loss: 0.5928831100463867
Training Epoch: 5 | iteration: 33/262 | Loss: 0.56666499376297
Training Epoch: 5 | iteration: 34/262 | Loss: 0.6438155174255371
Training Epoch: 5 | iteration: 35/262 | Loss: 0.6124621629714966
Training Epoch: 5 | iteration: 36/262 | Loss: 0.6305689811706543
Training Epoch: 5 | iteration: 37/262 | Loss: 0.5839458703994751
Training Epoch: 5 | iteration: 38/262 | Loss: 0.5682365894317627
Training Epoch: 5 | iteration: 39/262 | Loss: 0.5957769155502319
Training Epoch: 5 | iteration: 40/262 | Loss: 0.597434937953949
Training Epoch: 5 | iteration: 41/262 | Loss: 0.5662761926651001
Training Epoch: 5 | iteration: 42/262 | Loss: 0.5221163630485535
Training Epoch: 5 | iteration: 43/262 | Loss: 0.6178940534591675
Training Epoch: 5 | iteration: 44/262 | Loss: 0.5876374840736389
Training Epoch: 5 | iteration: 45/262 | Loss: 0.6199226379394531
Training Epoch: 5 | iteration: 46/262 | Loss: 0.5671476125717163
Training Epoch: 5 | iteration: 47/262 | Loss: 0.6664108633995056
Training Epoch: 5 | iteration: 48/262 | Loss: 0.5927389860153198
Training Epoch: 5 | iteration: 49/262 | Loss: 0.6027047038078308
Training Epoch: 5 | iteration: 50/262 | Loss: 0.5936322212219238
Training Epoch: 5 | iteration: 51/262 | Loss: 0.577970027923584
Training Epoch: 5 | iteration: 52/262 | Loss: 0.5816874504089355
Training Epoch: 5 | iteration: 53/262 | Loss: 0.5816560387611389
Training Epoch: 5 | iteration: 54/262 | Loss: 0.5901235342025757
Training Epoch: 5 | iteration: 55/262 | Loss: 0.617483377456665
Training Epoch: 5 | iteration: 56/262 | Loss: 0.581089198589325
Training Epoch: 5 | iteration: 57/262 | Loss: 0.6445906162261963
Training Epoch: 5 | iteration: 58/262 | Loss: 0.6043878793716431
Training Epoch: 5 | iteration: 59/262 | Loss: 0.5816478729248047
Training Epoch: 5 | iteration: 60/262 | Loss: 0.6140072345733643
Training Epoch: 5 | iteration: 61/262 | Loss: 0.5702247619628906
Training Epoch: 5 | iteration: 62/262 | Loss: 0.6038072109222412
Training Epoch: 5 | iteration: 63/262 | Loss: 0.566734254360199
Training Epoch: 5 | iteration: 64/262 | Loss: 0.5994287729263306
Training Epoch: 5 | iteration: 65/262 | Loss: 0.6029888987541199
Training Epoch: 5 | iteration: 66/262 | Loss: 0.5594720244407654
Training Epoch: 5 | iteration: 67/262 | Loss: 0.6010514497756958
Training Epoch: 5 | iteration: 68/262 | Loss: 0.6310742497444153
Training Epoch: 5 | iteration: 69/262 | Loss: 0.5725768208503723
Training Epoch: 5 | iteration: 70/262 | Loss: 0.6232966184616089
Training Epoch: 5 | iteration: 71/262 | Loss: 0.5780631899833679
Training Epoch: 5 | iteration: 72/262 | Loss: 0.5722882747650146
Training Epoch: 5 | iteration: 73/262 | Loss: 0.5970333814620972
Training Epoch: 5 | iteration: 74/262 | Loss: 0.5864129066467285
Training Epoch: 5 | iteration: 75/262 | Loss: 0.6307594180107117
Training Epoch: 5 | iteration: 76/262 | Loss: 0.5894466042518616
Training Epoch: 5 | iteration: 77/262 | Loss: 0.6251665949821472
Training Epoch: 5 | iteration: 78/262 | Loss: 0.5698516368865967
Training Epoch: 5 | iteration: 79/262 | Loss: 0.5771031379699707
Training Epoch: 5 | iteration: 80/262 | Loss: 0.5945874452590942
Training Epoch: 5 | iteration: 81/262 | Loss: 0.6069101095199585
Training Epoch: 5 | iteration: 82/262 | Loss: 0.5763686299324036
Training Epoch: 5 | iteration: 83/262 | Loss: 0.6145898103713989
Training Epoch: 5 | iteration: 84/262 | Loss: 0.5778555274009705
Training Epoch: 5 | iteration: 85/262 | Loss: 0.6036813259124756
Training Epoch: 5 | iteration: 86/262 | Loss: 0.609125554561615
Training Epoch: 5 | iteration: 87/262 | Loss: 0.6047165393829346
Training Epoch: 5 | iteration: 88/262 | Loss: 0.578010618686676
Training Epoch: 5 | iteration: 89/262 | Loss: 0.5881242752075195
Training Epoch: 5 | iteration: 90/262 | Loss: 0.6056452393531799
Training Epoch: 5 | iteration: 91/262 | Loss: 0.5670073628425598
Training Epoch: 5 | iteration: 92/262 | Loss: 0.5947075486183167
Training Epoch: 5 | iteration: 93/262 | Loss: 0.600783109664917
Training Epoch: 5 | iteration: 94/262 | Loss: 0.6193015575408936
Training Epoch: 5 | iteration: 95/262 | Loss: 0.6201912760734558
Training Epoch: 5 | iteration: 96/262 | Loss: 0.5901908278465271
Training Epoch: 5 | iteration: 97/262 | Loss: 0.6619428396224976
Training Epoch: 5 | iteration: 98/262 | Loss: 0.6106617450714111
Training Epoch: 5 | iteration: 99/262 | Loss: 0.6237566471099854
Training Epoch: 5 | iteration: 100/262 | Loss: 0.5988966226577759
Training Epoch: 5 | iteration: 101/262 | Loss: 0.5787781476974487
Training Epoch: 5 | iteration: 102/262 | Loss: 0.5467002391815186
Training Epoch: 5 | iteration: 103/262 | Loss: 0.6223704218864441
Training Epoch: 5 | iteration: 104/262 | Loss: 0.5966887474060059
Training Epoch: 5 | iteration: 105/262 | Loss: 0.605538010597229
Training Epoch: 5 | iteration: 106/262 | Loss: 0.6055539846420288
Training Epoch: 5 | iteration: 107/262 | Loss: 0.6367744207382202
Training Epoch: 5 | iteration: 108/262 | Loss: 0.6006714701652527
Training Epoch: 5 | iteration: 109/262 | Loss: 0.5764415264129639
Training Epoch: 5 | iteration: 110/262 | Loss: 0.5737847089767456
Training Epoch: 5 | iteration: 111/262 | Loss: 0.547088086605072
Training Epoch: 5 | iteration: 112/262 | Loss: 0.6033731698989868
Training Epoch: 5 | iteration: 113/262 | Loss: 0.6167550683021545
Training Epoch: 5 | iteration: 114/262 | Loss: 0.5766782760620117
Training Epoch: 5 | iteration: 115/262 | Loss: 0.6424999237060547
Training Epoch: 5 | iteration: 116/262 | Loss: 0.6149170398712158
Training Epoch: 5 | iteration: 117/262 | Loss: 0.6203457117080688
Training Epoch: 5 | iteration: 118/262 | Loss: 0.6035921573638916
Training Epoch: 5 | iteration: 119/262 | Loss: 0.5712805986404419
Training Epoch: 5 | iteration: 120/262 | Loss: 0.6077044606208801
Training Epoch: 5 | iteration: 121/262 | Loss: 0.5489013195037842
Training Epoch: 5 | iteration: 122/262 | Loss: 0.6022448539733887
Training Epoch: 5 | iteration: 123/262 | Loss: 0.7112250328063965
Training Epoch: 5 | iteration: 124/262 | Loss: 0.5663065910339355
Training Epoch: 5 | iteration: 125/262 | Loss: 0.587550699710846
Training Epoch: 5 | iteration: 126/262 | Loss: 0.5642915964126587
Training Epoch: 5 | iteration: 127/262 | Loss: 0.6246113181114197
Training Epoch: 5 | iteration: 128/262 | Loss: 0.586311936378479
Training Epoch: 5 | iteration: 129/262 | Loss: 0.6443330645561218
Training Epoch: 5 | iteration: 130/262 | Loss: 0.5506078600883484
Training Epoch: 5 | iteration: 131/262 | Loss: 0.5596950054168701
Training Epoch: 5 | iteration: 132/262 | Loss: 0.6123418807983398
Training Epoch: 5 | iteration: 133/262 | Loss: 0.6783608794212341
Training Epoch: 5 | iteration: 134/262 | Loss: 0.6119970083236694
Training Epoch: 5 | iteration: 135/262 | Loss: 0.585124135017395
Training Epoch: 5 | iteration: 136/262 | Loss: 0.6094648838043213
Training Epoch: 5 | iteration: 137/262 | Loss: 0.5925052165985107
Training Epoch: 5 | iteration: 138/262 | Loss: 0.58601975440979
Training Epoch: 5 | iteration: 139/262 | Loss: 0.6207948923110962
Training Epoch: 5 | iteration: 140/262 | Loss: 0.571922779083252
Training Epoch: 5 | iteration: 141/262 | Loss: 0.5588890314102173
Training Epoch: 5 | iteration: 142/262 | Loss: 0.5551122426986694
Training Epoch: 5 | iteration: 143/262 | Loss: 0.5457215309143066
Training Epoch: 5 | iteration: 144/262 | Loss: 0.5994045734405518
Training Epoch: 5 | iteration: 145/262 | Loss: 0.5720775723457336
Training Epoch: 5 | iteration: 146/262 | Loss: 0.5806107521057129
Training Epoch: 5 | iteration: 147/262 | Loss: 0.6226199865341187
Training Epoch: 5 | iteration: 148/262 | Loss: 0.5734161734580994
Training Epoch: 5 | iteration: 149/262 | Loss: 0.6345325112342834
Training Epoch: 5 | iteration: 150/262 | Loss: 0.5887457132339478
Training Epoch: 5 | iteration: 151/262 | Loss: 0.5639752149581909
Training Epoch: 5 | iteration: 152/262 | Loss: 0.5936089754104614
Training Epoch: 5 | iteration: 153/262 | Loss: 0.5915277004241943
Training Epoch: 5 | iteration: 154/262 | Loss: 0.5957802534103394
Training Epoch: 5 | iteration: 155/262 | Loss: 0.603256106376648
Training Epoch: 5 | iteration: 156/262 | Loss: 0.6069315671920776
Training Epoch: 5 | iteration: 157/262 | Loss: 0.6542924642562866
Training Epoch: 5 | iteration: 158/262 | Loss: 0.609822690486908
Training Epoch: 5 | iteration: 159/262 | Loss: 0.6524664759635925
Training Epoch: 5 | iteration: 160/262 | Loss: 0.5765740275382996
Training Epoch: 5 | iteration: 161/262 | Loss: 0.6255825757980347
Training Epoch: 5 | iteration: 162/262 | Loss: 0.5879075527191162
Training Epoch: 5 | iteration: 163/262 | Loss: 0.6382228136062622
Training Epoch: 5 | iteration: 164/262 | Loss: 0.5634027719497681
Training Epoch: 5 | iteration: 165/262 | Loss: 0.5976625680923462
Training Epoch: 5 | iteration: 166/262 | Loss: 0.5875163674354553
Training Epoch: 5 | iteration: 167/262 | Loss: 0.5840107202529907
Training Epoch: 5 | iteration: 168/262 | Loss: 0.6373917460441589
Training Epoch: 5 | iteration: 169/262 | Loss: 0.5863309502601624
Training Epoch: 5 | iteration: 170/262 | Loss: 0.5885636210441589
Training Epoch: 5 | iteration: 171/262 | Loss: 0.5682776570320129
Training Epoch: 5 | iteration: 172/262 | Loss: 0.6208435297012329
Training Epoch: 5 | iteration: 173/262 | Loss: 0.5889724493026733
Training Epoch: 5 | iteration: 174/262 | Loss: 0.610596776008606
Training Epoch: 5 | iteration: 175/262 | Loss: 0.6281463503837585
Training Epoch: 5 | iteration: 176/262 | Loss: 0.5973904132843018
Training Epoch: 5 | iteration: 177/262 | Loss: 0.5918834209442139
Training Epoch: 5 | iteration: 178/262 | Loss: 0.581563413143158
Training Epoch: 5 | iteration: 179/262 | Loss: 0.6199474334716797
Training Epoch: 5 | iteration: 180/262 | Loss: 0.613774299621582
Training Epoch: 5 | iteration: 181/262 | Loss: 0.615876317024231
Training Epoch: 5 | iteration: 182/262 | Loss: 0.5767115950584412
Training Epoch: 5 | iteration: 183/262 | Loss: 0.6129209995269775
Training Epoch: 5 | iteration: 184/262 | Loss: 0.5657245516777039
Training Epoch: 5 | iteration: 185/262 | Loss: 0.5901687741279602
Training Epoch: 5 | iteration: 186/262 | Loss: 0.575692355632782
Training Epoch: 5 | iteration: 187/262 | Loss: 0.603522777557373
Training Epoch: 5 | iteration: 188/262 | Loss: 0.6035990715026855
Training Epoch: 5 | iteration: 189/262 | Loss: 0.661740243434906
Training Epoch: 5 | iteration: 190/262 | Loss: 0.5833902359008789
Training Epoch: 5 | iteration: 191/262 | Loss: 0.5966520309448242
Training Epoch: 5 | iteration: 192/262 | Loss: 0.5873773097991943
Training Epoch: 5 | iteration: 193/262 | Loss: 0.5814945697784424
Training Epoch: 5 | iteration: 194/262 | Loss: 0.6284974813461304
Training Epoch: 5 | iteration: 195/262 | Loss: 0.5950150489807129
Training Epoch: 5 | iteration: 196/262 | Loss: 0.6336190700531006
Training Epoch: 5 | iteration: 197/262 | Loss: 0.5722271203994751
Training Epoch: 5 | iteration: 198/262 | Loss: 0.6421173810958862
Training Epoch: 5 | iteration: 199/262 | Loss: 0.6069934368133545
Training Epoch: 5 | iteration: 200/262 | Loss: 0.5855857729911804
Training Epoch: 5 | iteration: 201/262 | Loss: 0.6344606876373291
Training Epoch: 5 | iteration: 202/262 | Loss: 0.5854707956314087
Training Epoch: 5 | iteration: 203/262 | Loss: 0.5959329605102539
Training Epoch: 5 | iteration: 204/262 | Loss: 0.6026049852371216
Training Epoch: 5 | iteration: 205/262 | Loss: 0.6081962585449219
Training Epoch: 5 | iteration: 206/262 | Loss: 0.5718851089477539
Training Epoch: 5 | iteration: 207/262 | Loss: 0.6495015621185303
Training Epoch: 5 | iteration: 208/262 | Loss: 0.6345016956329346
Training Epoch: 5 | iteration: 209/262 | Loss: 0.5683658123016357
Training Epoch: 5 | iteration: 210/262 | Loss: 0.6283600330352783
Training Epoch: 5 | iteration: 211/262 | Loss: 0.6221058964729309
Training Epoch: 5 | iteration: 212/262 | Loss: 0.5814872980117798
Training Epoch: 5 | iteration: 213/262 | Loss: 0.6389653086662292
Training Epoch: 5 | iteration: 214/262 | Loss: 0.7129641771316528
Training Epoch: 5 | iteration: 215/262 | Loss: 0.6023343205451965
Training Epoch: 5 | iteration: 216/262 | Loss: 0.56919264793396
Training Epoch: 5 | iteration: 217/262 | Loss: 0.6687647104263306
Training Epoch: 5 | iteration: 218/262 | Loss: 0.5874524116516113
Training Epoch: 5 | iteration: 219/262 | Loss: 0.6585701107978821
Training Epoch: 5 | iteration: 220/262 | Loss: 0.6099141836166382
Training Epoch: 5 | iteration: 221/262 | Loss: 0.5922724008560181
Training Epoch: 5 | iteration: 222/262 | Loss: 0.6093498468399048
Training Epoch: 5 | iteration: 223/262 | Loss: 0.5898960828781128
Training Epoch: 5 | iteration: 224/262 | Loss: 0.5781723260879517
Training Epoch: 5 | iteration: 225/262 | Loss: 0.5822099447250366
Training Epoch: 5 | iteration: 226/262 | Loss: 0.647913932800293
Training Epoch: 5 | iteration: 227/262 | Loss: 0.6009906530380249
Training Epoch: 5 | iteration: 228/262 | Loss: 0.5986560583114624
Training Epoch: 5 | iteration: 229/262 | Loss: 0.5713670253753662
Training Epoch: 5 | iteration: 230/262 | Loss: 0.5828664898872375
Training Epoch: 5 | iteration: 231/262 | Loss: 0.6368604898452759
Training Epoch: 5 | iteration: 232/262 | Loss: 0.5980374813079834
Training Epoch: 5 | iteration: 233/262 | Loss: 0.6088470816612244
Training Epoch: 5 | iteration: 234/262 | Loss: 0.585530698299408
Training Epoch: 5 | iteration: 235/262 | Loss: 0.5943801403045654
Training Epoch: 5 | iteration: 236/262 | Loss: 0.679135799407959
Training Epoch: 5 | iteration: 237/262 | Loss: 0.6389961838722229
Training Epoch: 5 | iteration: 238/262 | Loss: 0.5947576761245728
Training Epoch: 5 | iteration: 239/262 | Loss: 0.6248019933700562
Training Epoch: 5 | iteration: 240/262 | Loss: 0.6250187158584595
Training Epoch: 5 | iteration: 241/262 | Loss: 0.6138233542442322
Training Epoch: 5 | iteration: 242/262 | Loss: 0.6116539239883423
Training Epoch: 5 | iteration: 243/262 | Loss: 0.5802911520004272
Training Epoch: 5 | iteration: 244/262 | Loss: 0.550718367099762
Training Epoch: 5 | iteration: 245/262 | Loss: 0.5689322352409363
Training Epoch: 5 | iteration: 246/262 | Loss: 0.6493992209434509
Training Epoch: 5 | iteration: 247/262 | Loss: 0.5831884145736694
Training Epoch: 5 | iteration: 248/262 | Loss: 0.6187725067138672
Training Epoch: 5 | iteration: 249/262 | Loss: 0.6498125791549683
Training Epoch: 5 | iteration: 250/262 | Loss: 0.5620917081832886
Training Epoch: 5 | iteration: 251/262 | Loss: 0.5842376947402954
Training Epoch: 5 | iteration: 252/262 | Loss: 0.5958248972892761
Training Epoch: 5 | iteration: 253/262 | Loss: 0.607478141784668
Training Epoch: 5 | iteration: 254/262 | Loss: 0.5559979677200317
Training Epoch: 5 | iteration: 255/262 | Loss: 0.6026396751403809
Training Epoch: 5 | iteration: 256/262 | Loss: 0.6137845516204834
Training Epoch: 5 | iteration: 257/262 | Loss: 0.6346036195755005
Training Epoch: 5 | iteration: 258/262 | Loss: 0.5838910341262817
Training Epoch: 5 | iteration: 259/262 | Loss: 0.619649350643158
Training Epoch: 5 | iteration: 260/262 | Loss: 0.5547278523445129
Training Epoch: 5 | iteration: 261/262 | Loss: 0.5916849374771118
Validating Epoch: 5 | iteration: 0/66 | Loss: 0.6175497770309448
Validating Epoch: 5 | iteration: 1/66 | Loss: 0.6144827604293823
Validating Epoch: 5 | iteration: 2/66 | Loss: 0.6220943927764893
Validating Epoch: 5 | iteration: 3/66 | Loss: 0.6061617732048035
Validating Epoch: 5 | iteration: 4/66 | Loss: 0.584478497505188
Validating Epoch: 5 | iteration: 5/66 | Loss: 0.5984269380569458
Validating Epoch: 5 | iteration: 6/66 | Loss: 0.5754774808883667
Validating Epoch: 5 | iteration: 7/66 | Loss: 0.5757879018783569
Validating Epoch: 5 | iteration: 8/66 | Loss: 0.6331520080566406
Validating Epoch: 5 | iteration: 9/66 | Loss: 0.6051154136657715
Validating Epoch: 5 | iteration: 10/66 | Loss: 0.6131176948547363
Validating Epoch: 5 | iteration: 11/66 | Loss: 0.5502834916114807
Validating Epoch: 5 | iteration: 12/66 | Loss: 0.6038946509361267
Validating Epoch: 5 | iteration: 13/66 | Loss: 0.6471990346908569
Validating Epoch: 5 | iteration: 14/66 | Loss: 0.612838864326477
Validating Epoch: 5 | iteration: 15/66 | Loss: 0.6102093458175659
Validating Epoch: 5 | iteration: 16/66 | Loss: 0.6232501864433289
Validating Epoch: 5 | iteration: 17/66 | Loss: 0.5646170377731323
Validating Epoch: 5 | iteration: 18/66 | Loss: 0.5944839119911194
Validating Epoch: 5 | iteration: 19/66 | Loss: 0.5883045196533203
Validating Epoch: 5 | iteration: 20/66 | Loss: 0.6013264656066895
Validating Epoch: 5 | iteration: 21/66 | Loss: 0.5734469890594482
Validating Epoch: 5 | iteration: 22/66 | Loss: 0.5715008974075317
Validating Epoch: 5 | iteration: 23/66 | Loss: 0.5948792695999146
Validating Epoch: 5 | iteration: 24/66 | Loss: 0.6154396533966064
Validating Epoch: 5 | iteration: 25/66 | Loss: 0.5813523530960083
Validating Epoch: 5 | iteration: 26/66 | Loss: 0.5941845178604126
Validating Epoch: 5 | iteration: 27/66 | Loss: 0.6157848238945007
Validating Epoch: 5 | iteration: 28/66 | Loss: 0.6252212524414062
Validating Epoch: 5 | iteration: 29/66 | Loss: 0.5875664353370667
Validating Epoch: 5 | iteration: 30/66 | Loss: 0.5968190431594849
Validating Epoch: 5 | iteration: 31/66 | Loss: 0.5992984771728516
Validating Epoch: 5 | iteration: 32/66 | Loss: 0.5775290131568909
Validating Epoch: 5 | iteration: 33/66 | Loss: 0.5897291898727417
Validating Epoch: 5 | iteration: 34/66 | Loss: 0.5518651008605957
Validating Epoch: 5 | iteration: 35/66 | Loss: 0.628639817237854
Validating Epoch: 5 | iteration: 36/66 | Loss: 0.6120308637619019
Validating Epoch: 5 | iteration: 37/66 | Loss: 0.5953811407089233
Validating Epoch: 5 | iteration: 38/66 | Loss: 0.6241353750228882
Validating Epoch: 5 | iteration: 39/66 | Loss: 0.6143568754196167
Validating Epoch: 5 | iteration: 40/66 | Loss: 0.6201643943786621
Validating Epoch: 5 | iteration: 41/66 | Loss: 0.5468738079071045
Validating Epoch: 5 | iteration: 42/66 | Loss: 0.5835402011871338
Validating Epoch: 5 | iteration: 43/66 | Loss: 0.5920500755310059
Validating Epoch: 5 | iteration: 44/66 | Loss: 0.5659220218658447
Validating Epoch: 5 | iteration: 45/66 | Loss: 0.5850861072540283
Validating Epoch: 5 | iteration: 46/66 | Loss: 0.5997623205184937
Validating Epoch: 5 | iteration: 47/66 | Loss: 0.6014094352722168
Validating Epoch: 5 | iteration: 48/66 | Loss: 0.6358257532119751
Validating Epoch: 5 | iteration: 49/66 | Loss: 0.6951470971107483
Validating Epoch: 5 | iteration: 50/66 | Loss: 0.5838690996170044
Validating Epoch: 5 | iteration: 51/66 | Loss: 0.5514216423034668
Validating Epoch: 5 | iteration: 52/66 | Loss: 0.5827367901802063
Validating Epoch: 5 | iteration: 53/66 | Loss: 0.6069694757461548
Validating Epoch: 5 | iteration: 54/66 | Loss: 0.6031914949417114
Validating Epoch: 5 | iteration: 55/66 | Loss: 0.5848819017410278
Validating Epoch: 5 | iteration: 56/66 | Loss: 0.5914531946182251
Validating Epoch: 5 | iteration: 57/66 | Loss: 0.6278345584869385
Validating Epoch: 5 | iteration: 58/66 | Loss: 0.5450563430786133
Validating Epoch: 5 | iteration: 59/66 | Loss: 0.5674958229064941
Validating Epoch: 5 | iteration: 60/66 | Loss: 0.5937014818191528
Validating Epoch: 5 | iteration: 61/66 | Loss: 0.58002769947052
Validating Epoch: 5 | iteration: 62/66 | Loss: 0.5674378871917725
Validating Epoch: 5 | iteration: 63/66 | Loss: 0.5832034349441528
Validating Epoch: 5 | iteration: 64/66 | Loss: 0.6003447771072388
Validating Epoch: 5 | iteration: 65/66 | Loss: 0.579674482345581
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9716796875, 'Novelty': 1.0, 'Uniqueness': 0.9618090452261306}
Training Epoch: 6 | iteration: 0/262 | Loss: 0.560512125492096
Training Epoch: 6 | iteration: 1/262 | Loss: 0.5908956527709961
Training Epoch: 6 | iteration: 2/262 | Loss: 0.5835896730422974
Training Epoch: 6 | iteration: 3/262 | Loss: 0.5787371397018433
Training Epoch: 6 | iteration: 4/262 | Loss: 0.629365086555481
Training Epoch: 6 | iteration: 5/262 | Loss: 0.5929372310638428
Training Epoch: 6 | iteration: 6/262 | Loss: 0.602252721786499
Training Epoch: 6 | iteration: 7/262 | Loss: 0.6122310757637024
Training Epoch: 6 | iteration: 8/262 | Loss: 0.5598334074020386
Training Epoch: 6 | iteration: 9/262 | Loss: 0.6594906449317932
Training Epoch: 6 | iteration: 10/262 | Loss: 0.5613792538642883
Training Epoch: 6 | iteration: 11/262 | Loss: 0.6018404960632324
Training Epoch: 6 | iteration: 12/262 | Loss: 0.5911561846733093
Training Epoch: 6 | iteration: 13/262 | Loss: 0.6143827438354492
Training Epoch: 6 | iteration: 14/262 | Loss: 0.5924999713897705
