Starting ...
cuda
Properties to use:  ['affinity', 'sas']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'sas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'sas'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9970703125, 'Novelty': 1.0, 'Uniqueness': 0.9941234084231146}
Training Epoch: 0 | iteration: 0/262 | Loss: 0.9786747097969055
Training Epoch: 5 | iteration: 73/262 | Loss: 0.5524435043334961
Training Epoch: 5 | iteration: 74/262 | Loss: 0.616497278213501
Training Epoch: 5 | iteration: 75/262 | Loss: 0.6155816912651062
Training Epoch: 5 | iteration: 76/262 | Loss: 0.612326443195343
Training Epoch: 5 | iteration: 77/262 | Loss: 0.6057385206222534
Training Epoch: 5 | iteration: 78/262 | Loss: 0.6307079792022705
Training Epoch: 5 | iteration: 79/262 | Loss: 0.6770491600036621
Training Epoch: 5 | iteration: 80/262 | Loss: 0.5434761643409729
Training Epoch: 5 | iteration: 81/262 | Loss: 0.5564230680465698
Training Epoch: 5 | iteration: 82/262 | Loss: 0.6176197528839111
Training Epoch: 5 | iteration: 83/262 | Loss: 0.5979985594749451
Training Epoch: 5 | iteration: 84/262 | Loss: 0.5367323160171509
Training Epoch: 5 | iteration: 85/262 | Loss: 0.5785871744155884
Training Epoch: 5 | iteration: 86/262 | Loss: 0.5866222381591797
Training Epoch: 5 | iteration: 87/262 | Loss: 0.5917507410049438
Training Epoch: 5 | iteration: 88/262 | Loss: 0.6179733872413635
Training Epoch: 5 | iteration: 89/262 | Loss: 0.7133913040161133
Training Epoch: 5 | iteration: 90/262 | Loss: 0.6140924692153931
Training Epoch: 5 | iteration: 91/262 | Loss: 0.6133080124855042
Training Epoch: 5 | iteration: 92/262 | Loss: 0.6065384745597839
Training Epoch: 5 | iteration: 93/262 | Loss: 0.6005058288574219
Training Epoch: 5 | iteration: 94/262 | Loss: 0.6039934158325195
Training Epoch: 5 | iteration: 95/262 | Loss: 0.5964269042015076
Training Epoch: 5 | iteration: 96/262 | Loss: 0.5766690373420715
Training Epoch: 5 | iteration: 97/262 | Loss: 0.5821460485458374
Training Epoch: 5 | iteration: 98/262 | Loss: 0.534077525138855
Training Epoch: 5 | iteration: 99/262 | Loss: 0.5954067707061768
Training Epoch: 5 | iteration: 100/262 | Loss: 0.6667077541351318
Training Epoch: 5 | iteration: 101/262 | Loss: 0.6106404662132263
Training Epoch: 5 | iteration: 102/262 | Loss: 0.6585737466812134
Training Epoch: 5 | iteration: 103/262 | Loss: 0.5769824981689453
Training Epoch: 5 | iteration: 104/262 | Loss: 0.6598376631736755
Training Epoch: 5 | iteration: 105/262 | Loss: 0.5828269720077515
Training Epoch: 5 | iteration: 106/262 | Loss: 0.51604163646698
Training Epoch: 5 | iteration: 107/262 | Loss: 0.6376643180847168
Training Epoch: 5 | iteration: 108/262 | Loss: 0.5968971252441406
Training Epoch: 5 | iteration: 109/262 | Loss: 0.6191647052764893
Training Epoch: 5 | iteration: 110/262 | Loss: 0.6857540011405945
Training Epoch: 5 | iteration: 111/262 | Loss: 0.6472440361976624
Training Epoch: 5 | iteration: 112/262 | Loss: 0.6840798854827881
Training Epoch: 5 | iteration: 113/262 | Loss: 0.5888727307319641
Training Epoch: 5 | iteration: 114/262 | Loss: 0.6758662462234497
Training Epoch: 5 | iteration: 115/262 | Loss: 0.646780252456665
Training Epoch: 5 | iteration: 116/262 | Loss: 0.6586264967918396
Training Epoch: 5 | iteration: 117/262 | Loss: 0.6523277759552002
Training Epoch: 5 | iteration: 118/262 | Loss: 0.6556329727172852
Training Epoch: 5 | iteration: 119/262 | Loss: 0.6223956346511841
Training Epoch: 5 | iteration: 120/262 | Loss: 0.6178988814353943
Training Epoch: 5 | iteration: 121/262 | Loss: 0.6259260773658752
Training Epoch: 5 | iteration: 122/262 | Loss: 0.5511731505393982
Training Epoch: 5 | iteration: 123/262 | Loss: 0.5943316221237183
Training Epoch: 5 | iteration: 124/262 | Loss: 0.5768904685974121
Training Epoch: 5 | iteration: 125/262 | Loss: 0.5983145833015442
Training Epoch: 5 | iteration: 126/262 | Loss: 0.6390743255615234
Training Epoch: 5 | iteration: 127/262 | Loss: 0.6009669899940491
Training Epoch: 5 | iteration: 128/262 | Loss: 0.5822160840034485
Training Epoch: 5 | iteration: 129/262 | Loss: 0.5647927522659302
Training Epoch: 5 | iteration: 130/262 | Loss: 0.6306458711624146
Training Epoch: 5 | iteration: 131/262 | Loss: 0.6582491397857666
Training Epoch: 5 | iteration: 132/262 | Loss: 0.6297789812088013
Training Epoch: 5 | iteration: 133/262 | Loss: 0.6131160855293274
Training Epoch: 5 | iteration: 134/262 | Loss: 0.6829119920730591
Training Epoch: 5 | iteration: 135/262 | Loss: 0.6307219862937927
Training Epoch: 5 | iteration: 136/262 | Loss: 0.6681331992149353
Training Epoch: 5 | iteration: 137/262 | Loss: 0.6397221684455872
Training Epoch: 5 | iteration: 138/262 | Loss: 0.5830075740814209
Training Epoch: 5 | iteration: 139/262 | Loss: 0.6678110361099243
Training Epoch: 5 | iteration: 140/262 | Loss: 0.6568202376365662
Training Epoch: 5 | iteration: 141/262 | Loss: 0.6251382827758789
Training Epoch: 5 | iteration: 142/262 | Loss: 0.62895667552948
Training Epoch: 5 | iteration: 143/262 | Loss: 0.5668396949768066
Training Epoch: 5 | iteration: 144/262 | Loss: 0.5985383987426758
Training Epoch: 5 | iteration: 145/262 | Loss: 0.5507334470748901
Training Epoch: 5 | iteration: 146/262 | Loss: 0.6120501160621643
Training Epoch: 5 | iteration: 147/262 | Loss: 0.6333197355270386
Training Epoch: 5 | iteration: 148/262 | Loss: 0.5965187549591064
Training Epoch: 5 | iteration: 149/262 | Loss: 0.6666895747184753
Training Epoch: 5 | iteration: 150/262 | Loss: 0.6022754311561584
Training Epoch: 5 | iteration: 151/262 | Loss: 0.6401008367538452
Training Epoch: 5 | iteration: 152/262 | Loss: 0.5905181169509888
Training Epoch: 5 | iteration: 153/262 | Loss: 0.6216326355934143
Training Epoch: 5 | iteration: 154/262 | Loss: 0.5783351063728333
Training Epoch: 5 | iteration: 155/262 | Loss: 0.6163456439971924
Training Epoch: 5 | iteration: 156/262 | Loss: 0.5676292181015015
Training Epoch: 5 | iteration: 157/262 | Loss: 0.6408475637435913
Training Epoch: 5 | iteration: 158/262 | Loss: 0.598649263381958
Training Epoch: 5 | iteration: 159/262 | Loss: 0.5748299956321716
Training Epoch: 5 | iteration: 160/262 | Loss: 0.6624876260757446
Training Epoch: 5 | iteration: 161/262 | Loss: 0.6066147089004517
Training Epoch: 5 | iteration: 162/262 | Loss: 0.6314646005630493
Training Epoch: 5 | iteration: 163/262 | Loss: 0.6502251029014587
Training Epoch: 5 | iteration: 164/262 | Loss: 0.62082839012146
Training Epoch: 5 | iteration: 165/262 | Loss: 0.6677161455154419
Training Epoch: 5 | iteration: 166/262 | Loss: 0.6415391564369202
Training Epoch: 5 | iteration: 167/262 | Loss: 0.6015918850898743
Training Epoch: 5 | iteration: 168/262 | Loss: 0.59648597240448
Training Epoch: 5 | iteration: 169/262 | Loss: 0.5867462158203125
Training Epoch: 5 | iteration: 170/262 | Loss: 0.5726776719093323
Training Epoch: 5 | iteration: 171/262 | Loss: 0.6698712110519409
Training Epoch: 5 | iteration: 172/262 | Loss: 0.6428086757659912
Training Epoch: 5 | iteration: 173/262 | Loss: 0.6018117666244507
Training Epoch: 5 | iteration: 174/262 | Loss: 0.6564074754714966
Training Epoch: 5 | iteration: 175/262 | Loss: 0.6706700325012207
Training Epoch: 5 | iteration: 176/262 | Loss: 0.6138287782669067
Training Epoch: 5 | iteration: 177/262 | Loss: 0.6218481063842773
Training Epoch: 5 | iteration: 178/262 | Loss: 0.66728675365448
Training Epoch: 5 | iteration: 179/262 | Loss: 0.5941914319992065
Training Epoch: 5 | iteration: 180/262 | Loss: 0.638924241065979
Training Epoch: 5 | iteration: 181/262 | Loss: 0.5467208623886108
Training Epoch: 5 | iteration: 182/262 | Loss: 0.6029565334320068
Training Epoch: 5 | iteration: 183/262 | Loss: 0.6124390363693237
Training Epoch: 5 | iteration: 184/262 | Loss: 0.673270583152771
Training Epoch: 5 | iteration: 185/262 | Loss: 0.6914786100387573
Training Epoch: 5 | iteration: 186/262 | Loss: 0.6589348316192627
Training Epoch: 5 | iteration: 187/262 | Loss: 0.6628053188323975
Training Epoch: 5 | iteration: 188/262 | Loss: 0.6437534689903259
Training Epoch: 5 | iteration: 189/262 | Loss: 0.5935696959495544
Training Epoch: 5 | iteration: 190/262 | Loss: 0.6311231851577759
Training Epoch: 5 | iteration: 191/262 | Loss: 0.6626951098442078
Training Epoch: 5 | iteration: 192/262 | Loss: 0.5772315263748169
Training Epoch: 5 | iteration: 193/262 | Loss: 0.5098930597305298
Training Epoch: 5 | iteration: 194/262 | Loss: 0.6910611987113953
Training Epoch: 5 | iteration: 195/262 | Loss: 0.6312975883483887
Training Epoch: 5 | iteration: 196/262 | Loss: 0.5948188304901123
Training Epoch: 5 | iteration: 197/262 | Loss: 0.5894991755485535
Training Epoch: 5 | iteration: 198/262 | Loss: 0.6749125123023987
Training Epoch: 5 | iteration: 199/262 | Loss: 0.6129238605499268
Training Epoch: 5 | iteration: 200/262 | Loss: 0.6622297167778015
Training Epoch: 5 | iteration: 201/262 | Loss: 0.6411818265914917
Training Epoch: 5 | iteration: 202/262 | Loss: 0.6297335624694824
Training Epoch: 5 | iteration: 203/262 | Loss: 0.6784254312515259
Training Epoch: 5 | iteration: 204/262 | Loss: 0.6601302027702332
Training Epoch: 5 | iteration: 205/262 | Loss: 0.6475656032562256
Training Epoch: 5 | iteration: 206/262 | Loss: 0.7192386388778687
Training Epoch: 5 | iteration: 207/262 | Loss: 0.5986785888671875
Training Epoch: 5 | iteration: 208/262 | Loss: 0.5884984135627747
Training Epoch: 5 | iteration: 209/262 | Loss: 0.6294536590576172
Training Epoch: 5 | iteration: 210/262 | Loss: 0.6105602383613586
Training Epoch: 5 | iteration: 211/262 | Loss: 0.6076074838638306
Training Epoch: 5 | iteration: 212/262 | Loss: 0.6430088877677917
Training Epoch: 5 | iteration: 213/262 | Loss: 0.6032066345214844
Training Epoch: 5 | iteration: 214/262 | Loss: 0.5714329481124878
Training Epoch: 5 | iteration: 215/262 | Loss: 0.6035093069076538
Training Epoch: 5 | iteration: 216/262 | Loss: 0.5669959783554077
Training Epoch: 5 | iteration: 217/262 | Loss: 0.6031631827354431
Training Epoch: 5 | iteration: 218/262 | Loss: 0.6101608872413635
Training Epoch: 5 | iteration: 219/262 | Loss: 0.604265034198761
Training Epoch: 5 | iteration: 220/262 | Loss: 0.6066116094589233
Training Epoch: 5 | iteration: 221/262 | Loss: 0.5910141468048096
Training Epoch: 5 | iteration: 222/262 | Loss: 0.525199830532074
Training Epoch: 5 | iteration: 223/262 | Loss: 0.6217465400695801
Training Epoch: 5 | iteration: 224/262 | Loss: 0.6033487319946289
Training Epoch: 5 | iteration: 225/262 | Loss: 0.6102114915847778
Training Epoch: 5 | iteration: 226/262 | Loss: 0.61219322681427
Training Epoch: 5 | iteration: 227/262 | Loss: 0.6653748154640198
Training Epoch: 5 | iteration: 228/262 | Loss: 0.6413896083831787
Training Epoch: 5 | iteration: 229/262 | Loss: 0.5708595514297485
Training Epoch: 5 | iteration: 230/262 | Loss: 0.6634987592697144
Training Epoch: 5 | iteration: 231/262 | Loss: 0.6285144090652466
Training Epoch: 5 | iteration: 232/262 | Loss: 0.6209990978240967
Training Epoch: 5 | iteration: 233/262 | Loss: 0.6496978998184204
Training Epoch: 5 | iteration: 234/262 | Loss: 0.6231557130813599
Training Epoch: 5 | iteration: 235/262 | Loss: 0.6153042316436768
Training Epoch: 5 | iteration: 236/262 | Loss: 0.6163477897644043
Training Epoch: 5 | iteration: 237/262 | Loss: 0.6420273780822754
Training Epoch: 5 | iteration: 238/262 | Loss: 0.6177018284797668
Training Epoch: 5 | iteration: 239/262 | Loss: 0.6392677426338196
Training Epoch: 5 | iteration: 240/262 | Loss: 0.6264598369598389
Training Epoch: 5 | iteration: 241/262 | Loss: 0.5941615700721741
Training Epoch: 5 | iteration: 242/262 | Loss: 0.6224740743637085
Training Epoch: 5 | iteration: 243/262 | Loss: 0.65077805519104
Training Epoch: 5 | iteration: 244/262 | Loss: 0.6274127960205078
Training Epoch: 5 | iteration: 245/262 | Loss: 0.6177368760108948
Training Epoch: 5 | iteration: 246/262 | Loss: 0.6190982460975647
Training Epoch: 5 | iteration: 247/262 | Loss: 0.6354106664657593
Training Epoch: 5 | iteration: 248/262 | Loss: 0.6007426977157593
Training Epoch: 5 | iteration: 249/262 | Loss: 0.6274271011352539
Training Epoch: 5 | iteration: 250/262 | Loss: 0.5637524127960205
Training Epoch: 5 | iteration: 251/262 | Loss: 0.5908482670783997
Training Epoch: 5 | iteration: 252/262 | Loss: 0.6119939684867859
Training Epoch: 5 | iteration: 253/262 | Loss: 0.5628740787506104
Training Epoch: 5 | iteration: 254/262 | Loss: 0.6079294681549072
Training Epoch: 5 | iteration: 255/262 | Loss: 0.5887490510940552
Training Epoch: 5 | iteration: 256/262 | Loss: 0.6349712610244751
Training Epoch: 5 | iteration: 257/262 | Loss: 0.6364892721176147
Training Epoch: 5 | iteration: 258/262 | Loss: 0.5965908169746399
Training Epoch: 5 | iteration: 259/262 | Loss: 0.603515088558197
Training Epoch: 5 | iteration: 260/262 | Loss: 0.5357992053031921
Training Epoch: 5 | iteration: 261/262 | Loss: 0.6734559535980225
Validating Epoch: 5 | iteration: 0/66 | Loss: 0.6440808773040771
Validating Epoch: 5 | iteration: 1/66 | Loss: 0.6203250885009766
Validating Epoch: 5 | iteration: 2/66 | Loss: 0.5646048784255981
Validating Epoch: 5 | iteration: 3/66 | Loss: 0.6051169037818909
Validating Epoch: 5 | iteration: 4/66 | Loss: 0.5985972285270691
Validating Epoch: 5 | iteration: 5/66 | Loss: 0.601589024066925
Validating Epoch: 5 | iteration: 6/66 | Loss: 0.5941165089607239
Validating Epoch: 5 | iteration: 7/66 | Loss: 0.5894079208374023
Validating Epoch: 5 | iteration: 8/66 | Loss: 0.5685544610023499
Validating Epoch: 5 | iteration: 9/66 | Loss: 0.5853942632675171
Validating Epoch: 5 | iteration: 10/66 | Loss: 0.6441161632537842
Validating Epoch: 5 | iteration: 11/66 | Loss: 0.6654235124588013
Validating Epoch: 5 | iteration: 12/66 | Loss: 0.5982605218887329
Validating Epoch: 5 | iteration: 13/66 | Loss: 0.6242870092391968
Validating Epoch: 5 | iteration: 14/66 | Loss: 0.5737454295158386
Validating Epoch: 5 | iteration: 15/66 | Loss: 0.7005772590637207
Validating Epoch: 5 | iteration: 16/66 | Loss: 0.5555447936058044
Validating Epoch: 5 | iteration: 17/66 | Loss: 0.6411753296852112
Validating Epoch: 5 | iteration: 18/66 | Loss: 0.6329972743988037
Validating Epoch: 5 | iteration: 19/66 | Loss: 0.6106188297271729
Validating Epoch: 5 | iteration: 20/66 | Loss: 0.619819164276123
Validating Epoch: 5 | iteration: 21/66 | Loss: 0.6222366094589233
Validating Epoch: 5 | iteration: 22/66 | Loss: 0.6130260229110718
Validating Epoch: 5 | iteration: 23/66 | Loss: 0.5315450429916382
Validating Epoch: 5 | iteration: 24/66 | Loss: 0.5955073833465576
Validating Epoch: 5 | iteration: 25/66 | Loss: 0.5995611548423767
Validating Epoch: 5 | iteration: 26/66 | Loss: 0.589741587638855
Validating Epoch: 5 | iteration: 27/66 | Loss: 0.6021552085876465
Validating Epoch: 5 | iteration: 28/66 | Loss: 0.5608377456665039
Validating Epoch: 5 | iteration: 29/66 | Loss: 0.5922644734382629
Validating Epoch: 5 | iteration: 30/66 | Loss: 0.6017526388168335
Validating Epoch: 5 | iteration: 31/66 | Loss: 0.6007393002510071
Validating Epoch: 5 | iteration: 32/66 | Loss: 0.5917840003967285
Validating Epoch: 5 | iteration: 33/66 | Loss: 0.5288954973220825
Validating Epoch: 5 | iteration: 34/66 | Loss: 0.6043698787689209
Validating Epoch: 5 | iteration: 35/66 | Loss: 0.5621211528778076
Validating Epoch: 5 | iteration: 36/66 | Loss: 0.6789761781692505
Validating Epoch: 5 | iteration: 37/66 | Loss: 0.5754782557487488
Validating Epoch: 5 | iteration: 38/66 | Loss: 0.6277755498886108
Validating Epoch: 5 | iteration: 39/66 | Loss: 0.5735146999359131
Validating Epoch: 5 | iteration: 40/66 | Loss: 0.5738555192947388
Validating Epoch: 5 | iteration: 41/66 | Loss: 0.5899393558502197
Validating Epoch: 5 | iteration: 42/66 | Loss: 0.5782960057258606
Validating Epoch: 5 | iteration: 43/66 | Loss: 0.5760254263877869
Validating Epoch: 5 | iteration: 44/66 | Loss: 0.6042691469192505
Validating Epoch: 5 | iteration: 45/66 | Loss: 0.6340731382369995
Validating Epoch: 5 | iteration: 46/66 | Loss: 0.6684286594390869
Validating Epoch: 5 | iteration: 47/66 | Loss: 0.6268451809883118
Validating Epoch: 5 | iteration: 48/66 | Loss: 0.609874963760376
Validating Epoch: 5 | iteration: 49/66 | Loss: 0.619518518447876
Validating Epoch: 5 | iteration: 50/66 | Loss: 0.57395339012146
Validating Epoch: 5 | iteration: 51/66 | Loss: 0.6058483719825745
Validating Epoch: 5 | iteration: 52/66 | Loss: 0.6320216059684753
Validating Epoch: 5 | iteration: 53/66 | Loss: 0.6167079210281372
Validating Epoch: 5 | iteration: 54/66 | Loss: 0.6016209721565247
Validating Epoch: 5 | iteration: 55/66 | Loss: 0.6302741765975952
Validating Epoch: 5 | iteration: 56/66 | Loss: 0.6555744409561157
Validating Epoch: 5 | iteration: 57/66 | Loss: 0.6756304502487183
Validating Epoch: 5 | iteration: 58/66 | Loss: 0.628642201423645
Validating Epoch: 5 | iteration: 59/66 | Loss: 0.6169254779815674
Validating Epoch: 5 | iteration: 60/66 | Loss: 0.6072434186935425
Validating Epoch: 5 | iteration: 61/66 | Loss: 0.5722948312759399
Validating Epoch: 5 | iteration: 62/66 | Loss: 0.6525126695632935
Validating Epoch: 5 | iteration: 63/66 | Loss: 0.5770837664604187
Validating Epoch: 5 | iteration: 64/66 | Loss: 0.5760632157325745
Validating Epoch: 5 | iteration: 65/66 | Loss: 0.6888485550880432
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9765625, 'Novelty': 1.0, 'Uniqueness': 0.995}
Training Epoch: 6 | iteration: 0/262 | Loss: 0.6664764881134033
Training Epoch: 6 | iteration: 1/262 | Loss: 0.6138284206390381
Training Epoch: 6 | iteration: 2/262 | Loss: 0.642907440662384
Training Epoch: 6 | iteration: 3/262 | Loss: 0.563448429107666
Training Epoch: 6 | iteration: 4/262 | Loss: 0.5603758692741394
Training Epoch: 6 | iteration: 5/262 | Loss: 0.5537930727005005
Training Epoch: 6 | iteration: 6/262 | Loss: 0.6068955659866333
Training Epoch: 6 | iteration: 7/262 | Loss: 0.6214871406555176
Training Epoch: 6 | iteration: 8/262 | Loss: 0.5343101024627686
Training Epoch: 6 | iteration: 9/262 | Loss: 0.5518913269042969
Training Epoch: 6 | iteration: 10/262 | Loss: 0.6030017733573914
Training Epoch: 6 | iteration: 11/262 | Loss: 0.570668637752533
Training Epoch: 6 | iteration: 12/262 | Loss: 0.6187952756881714
Training Epoch: 6 | iteration: 13/262 | Loss: 0.6682233810424805
Training Epoch: 6 | iteration: 14/262 | Loss: 0.5745911598205566
Training Epoch: 6 | iteration: 15/262 | Loss: 0.6097503900527954
Training Epoch: 6 | iteration: 16/262 | Loss: 0.5803235173225403
Training Epoch: 6 | iteration: 17/262 | Loss: 0.573573648929596
Training Epoch: 6 | iteration: 18/262 | Loss: 0.579465389251709
Training Epoch: 6 | iteration: 19/262 | Loss: 0.5794877409934998
Training Epoch: 6 | iteration: 20/262 | Loss: 0.5667265057563782
Training Epoch: 6 | iteration: 21/262 | Loss: 0.6063976883888245
Training Epoch: 6 | iteration: 22/262 | Loss: 0.6251223087310791
Training Epoch: 6 | iteration: 23/262 | Loss: 0.5929352045059204
Training Epoch: 6 | iteration: 24/262 | Loss: 0.6003885269165039
Training Epoch: 6 | iteration: 25/262 | Loss: 0.6431506276130676
Training Epoch: 6 | iteration: 26/262 | Loss: 0.5749649405479431
Training Epoch: 6 | iteration: 27/262 | Loss: 0.6244263648986816
Training Epoch: 6 | iteration: 28/262 | Loss: 0.6232138872146606
Training Epoch: 6 | iteration: 29/262 | Loss: 0.642636775970459
Training Epoch: 6 | iteration: 30/262 | Loss: 0.6208705902099609
Training Epoch: 6 | iteration: 31/262 | Loss: 0.6898419260978699
Training Epoch: 6 | iteration: 32/262 | Loss: 0.5580484867095947
Training Epoch: 6 | iteration: 33/262 | Loss: 0.6076452732086182
Training Epoch: 6 | iteration: 34/262 | Loss: 0.6357545256614685
Training Epoch: 6 | iteration: 35/262 | Loss: 0.593336820602417
Training Epoch: 6 | iteration: 36/262 | Loss: 0.5813226103782654
Training Epoch: 6 | iteration: 37/262 | Loss: 0.607052206993103
Training Epoch: 6 | iteration: 38/262 | Loss: 0.6445985436439514
Training Epoch: 6 | iteration: 39/262 | Loss: 0.5546777248382568
Training Epoch: 6 | iteration: 40/262 | Loss: 0.6987231969833374
Training Epoch: 6 | iteration: 41/262 | Loss: 0.6423702239990234
Training Epoch: 6 | iteration: 42/262 | Loss: 0.5816423892974854
Training Epoch: 6 | iteration: 43/262 | Loss: 0.5870201587677002
Training Epoch: 6 | iteration: 44/262 | Loss: 0.5438400506973267
Training Epoch: 6 | iteration: 45/262 | Loss: 0.614859402179718
Training Epoch: 6 | iteration: 46/262 | Loss: 0.6236279010772705
Training Epoch: 6 | iteration: 47/262 | Loss: 0.5372116565704346
Training Epoch: 6 | iteration: 48/262 | Loss: 0.5930267572402954
Training Epoch: 6 | iteration: 49/262 | Loss: 0.6036144495010376
Training Epoch: 6 | iteration: 50/262 | Loss: 0.6142880320549011
Training Epoch: 6 | iteration: 51/262 | Loss: 0.5714915990829468
Training Epoch: 6 | iteration: 52/262 | Loss: 0.6098291873931885
Training Epoch: 6 | iteration: 53/262 | Loss: 0.5623281002044678
Training Epoch: 6 | iteration: 54/262 | Loss: 0.5771916508674622
Training Epoch: 6 | iteration: 55/262 | Loss: 0.5948339104652405
Training Epoch: 6 | iteration: 56/262 | Loss: 0.5910372734069824
Training Epoch: 6 | iteration: 57/262 | Loss: 0.5647327303886414
Training Epoch: 6 | iteration: 58/262 | Loss: 0.5633899569511414
Training Epoch: 6 | iteration: 59/262 | Loss: 0.5874754786491394
Training Epoch: 6 | iteration: 60/262 | Loss: 0.5841749906539917
Training Epoch: 6 | iteration: 61/262 | Loss: 0.6063999533653259
Training Epoch: 6 | iteration: 62/262 | Loss: 0.5405625104904175
Training Epoch: 6 | iteration: 63/262 | Loss: 0.5890167951583862
Training Epoch: 6 | iteration: 64/262 | Loss: 0.6071295142173767
Training Epoch: 6 | iteration: 65/262 | Loss: 0.5722802877426147
Training Epoch: 6 | iteration: 66/262 | Loss: 0.5179308652877808
Training Epoch: 6 | iteration: 67/262 | Loss: 0.5988790392875671
Training Epoch: 6 | iteration: 68/262 | Loss: 0.6390732526779175
Training Epoch: 6 | iteration: 69/262 | Loss: 0.5587207078933716
Training Epoch: 6 | iteration: 70/262 | Loss: 0.6351979970932007
Training Epoch: 6 | iteration: 71/262 | Loss: 0.596193790435791
Training Epoch: 6 | iteration: 72/262 | Loss: 0.5695620775222778
Training Epoch: 6 | iteration: 73/262 | Loss: 0.6277874112129211
Training Epoch: 6 | iteration: 74/262 | Loss: 0.6369813680648804
Training Epoch: 6 | iteration: 75/262 | Loss: 0.5662076473236084
Training Epoch: 6 | iteration: 76/262 | Loss: 0.6303825378417969
Training Epoch: 6 | iteration: 77/262 | Loss: 0.6150035858154297
Training Epoch: 6 | iteration: 78/262 | Loss: 0.5881770253181458
Training Epoch: 6 | iteration: 79/262 | Loss: 0.5720049142837524
Training Epoch: 6 | iteration: 80/262 | Loss: 0.589558482170105
Training Epoch: 6 | iteration: 81/262 | Loss: 0.6231468915939331
Training Epoch: 6 | iteration: 82/262 | Loss: 0.5982574224472046
Training Epoch: 6 | iteration: 83/262 | Loss: 0.5814410448074341
Training Epoch: 6 | iteration: 84/262 | Loss: 0.5871515274047852
Training Epoch: 6 | iteration: 85/262 | Loss: 0.6035443544387817
Training Epoch: 6 | iteration: 86/262 | Loss: 0.6391238570213318
Training Epoch: 6 | iteration: 87/262 | Loss: 0.6090679168701172
Training Epoch: 6 | iteration: 88/262 | Loss: 0.6297801733016968
Training Epoch: 6 | iteration: 89/262 | Loss: 0.6309448480606079
Training Epoch: 6 | iteration: 90/262 | Loss: 0.6222436428070068
Training Epoch: 6 | iteration: 91/262 | Loss: 0.590909481048584
Training Epoch: 6 | iteration: 92/262 | Loss: 0.5706803202629089
Training Epoch: 6 | iteration: 93/262 | Loss: 0.6427740454673767
Training Epoch: 6 | iteration: 94/262 | Loss: 0.6138943433761597
Training Epoch: 6 | iteration: 95/262 | Loss: 0.5671830773353577
Training Epoch: 6 | iteration: 96/262 | Loss: 0.5793799757957458
Training Epoch: 6 | iteration: 97/262 | Loss: 0.6029611825942993
Training Epoch: 6 | iteration: 98/262 | Loss: 0.5966111421585083
Training Epoch: 6 | iteration: 99/262 | Loss: 0.5410454869270325
Training Epoch: 6 | iteration: 100/262 | Loss: 0.6543941497802734
Training Epoch: 6 | iteration: 101/262 | Loss: 0.64576655626297
Training Epoch: 6 | iteration: 102/262 | Loss: 0.6189030408859253
Training Epoch: 6 | iteration: 103/262 | Loss: 0.6253961324691772
Training Epoch: 6 | iteration: 104/262 | Loss: 0.6027895212173462
Training Epoch: 6 | iteration: 105/262 | Loss: 0.5925930738449097
Training Epoch: 6 | iteration: 106/262 | Loss: 0.6114654541015625
Training Epoch: 6 | iteration: 107/262 | Loss: 0.6207692623138428
Training Epoch: 6 | iteration: 108/262 | Loss: 0.6000182628631592
Training Epoch: 6 | iteration: 109/262 | Loss: 0.6037719249725342
Training Epoch: 6 | iteration: 110/262 | Loss: 0.5840635299682617
Training Epoch: 6 | iteration: 111/262 | Loss: 0.5958871245384216
Training Epoch: 6 | iteration: 112/262 | Loss: 0.6616306900978088
Training Epoch: 6 | iteration: 113/262 | Loss: 0.587661862373352
Training Epoch: 6 | iteration: 114/262 | Loss: 0.5787531137466431
Training Epoch: 6 | iteration: 115/262 | Loss: 0.6321978569030762
